44.0000,15.9500,2.2727,0.0084,0.0003,22.0000,10.0000,5.0000,11.3636,6.0000,13.6363,0.2570,28.0000,6988.0000,1466.0000,3.0000,39690.0000,670.0000,132300.0000,0.8800,0.0073,45.1900,0.0000
348.0000,7.3000,0.2873,0.0022,0.0000,194.0000,20.0000,22.0000,6.3210,159.0000,45.6800,0.2020,234.0000,2906.0000,11600.0000,3.0000,121460.0000,3510.0000,809733.0000,0.9300,0.0660,49.7000,0.0000
181.0000,12.8300,0.5500,0.0033,0.0000,105.0000,19.0000,25.0000,13.8122,39.0000,21.5400,0.3200,247.0000,7152.0000,6033.0000,3.0000,164200.0000,1621.0000,103993.0000,0.8600,0.0392,47.3100,0.0000
32.0000,23.1300,3.1250,0.2040,0.0000,19.0000,1.0000,5.0000,15.6250,0.0000,0.0000,0.4000,59.0000,3071.0000,1066.0000,3.0000,317300.0000,3200.0000,105766.0000,0.8400,0.0167,46.3100,0.0000
49.0000,22.0000,429.0000,0.1300,0.0000,29.0000,1.0000,9.0000,18.3900,0.0000,0.0000,0.3290,220.0000,22268.0000,2450.0000,3.0000,8558.0000,49.0000,470.0000,0.8160,0.0420,33.9700,0.0000
66.0000,14.0800,1.4400,0.0122,0.0000,37.0000,15.0000,6.0000,8.6900,22.0000,33.3300,0.2300,66.0000,436.0000,23.0000,4.0000,509.0000,6.5300,2548.0000,0.9000,0.0270,32.8600,0.0000
249.0000,9.2800,0.4000,0.0027,0.0000,131.0000,14.0000,13.0000,5.2200,98.0000,39.3500,0.1540,251.0000,124.0000,83.0000,3.0000,1852.0000,28.0000,8646.0000,0.9400,0.0413,48.3700,0.0000
178.0000,10.1030,0.5494,461.0000,0.0002,51.0000,14.0000,14.0000,2.7400,59.0000,32.9200,0.2260,6.0000,212.0000,91.0000,3.0000,242.7100,21.0000,1699.0000,0.9100,0.0052,47.3700,0.0000
31.0000,9.8000,3.2200,0.1827,0.0002,14.0000,8.0000,14.0000,6.4500,4.0000,12.9000,0.2530,30.0000,206.0000,7.7500,4.0000,320.0000,5.1250,641.0000,0.5400,0.0099,35.0100,0.0000
1613.0000,8.1000,0.0710,0.0005,0.0000,869.0000,25.0000,53.0000,13.8100,498.0000,0.3500,0.1370,238.0000,410.0000,463.0000,3.0000,2590.0000,96.0000,21591.0000,0.9600,0.0415,49.0200,0.0000
62.0000,8.1000,1.5800,0.0127,0.0000,34.0000,12.0000,7.0000,11.1100,21.0000,34.9200,0.2480,507.0000,22.0000,21.0000,3.0000,540.0000,7.4000,2161.0000,0.8888,0.0840,27.6400,0.0000
739.0000,5.3000,0.1320,0.0012,0.0000,389.0000,29.0000,16.0000,2.1200,239.0000,32.6200,0.1025,212.0000,101.0000,377.0000,3.0000,1358.0000,36.0000,656.0000,0.9700,0.0640,48.9500,0.0000
779.0000,0.0450,0.1200,0.0010,0.0000,430.0000,22.0000,38.0000,4.5800,185.0000,23.7900,0.1823,371.0000,250.0000,276.0000,3.0000,4291.0000,49.4500,34335.0000,0.9500,0.0350,49.8000,0.0000
20.0000,19.0000,0.3700,0.2550,0.0007,13.0000,10.0000,10.0000,66.0000,7.0000,66.0000,0.5631,8.0000,0.0000,7.0000,3.0000,17.8000,3.4000,44.0000,0.5000,0.0110,33.3300,0.0000
82.0000,0.1040,0.0800,0.0044,0.0000,60.0000,17.0000,31.0000,26.0000,35.0000,0.4200,0.6400,0.0000,0.0000,59.5000,2.0000,57.0000,6.8000,600.0000,0.6200,0.0000,27.6300,0.0000
10.0000,0.1215,10.6700,0.0700,0.0007,3.3700,3.0000,1.0000,11.1100,6.0000,55.5000,0.2666,0.0000,0.0000,3.0000,3.0000,288.0000,3.6600,288.0000,0.9000,0.0000,49.0200,0.0000
9.0000,19.4000,19.6600,0.0440,0.0019,4.7400,5.0000,4.0000,11.1000,1.0000,44.0000,0.4700,0.0000,0.0000,4.5000,2.0000,318.0000,2.6000,796.0000,0.5500,0.0000,48.9100,0.0000
27.0000,30.0000,1.7700,0.0170,0.0003,16.0000,11.0000,10.0000,37.0000,7.0000,25.0000,0.4200,34.0000,49.0000,6.7500,4.0000,122.0000,3.9000,335.0000,0.6200,0.0390,32.3200,0.0000
16.0000,10.9000,1.1700,0.0009,0.0004,3.1700,9.0000,0.0000,0.0000,4.0000,23.0000,0.1230,239.0000,0.8020,5.0000,3.0000,35.5500,2.5000,105.0000,1.0000,0.0000,49.4400,0.0000
17.0000,14.0000,15.7000,0.2230,0.0004,6.9400,3.0000,0.0000,0.0000,0.0000,0.0000,0.1380,4.0000,98.6500,6.5000,3.0000,953.0000,5.6000,1429.0000,1.0000,0.0057,28.9000,0.0000
39.0000,18.0000,0.6200,0.0139,0.0002,18.0000,5.0000,1.0000,2.5000,2.0000,5.1200,0.1380,22.0000,28.1460,9.7500,4.0000,190.0000,9.8000,238.0000,0.9700,0.0040,46.8800,0.0000
27.0000,20.0000,0.5000,0.0158,0.0001,12.0000,5.0000,1.0000,3.3000,2.0000,13.3000,0.2338,2.9000,9.9000,9.6000,2.0000,67.1400,5.4000,156.0000,0.9600,0.0070,37.7400,0.0000
14.0000,17.0000,1.9600,0.0335,0.0020,9.7600,6.0000,9.0000,64.2000,4.0000,28.5000,0.6260,344.0000,82.0000,7.0000,2.0000,64.1600,3.0000,192.5000,0.3500,0.2220,39.5500,0.0000
27.0000,9.7700,0.2300,0.0062,0.0000,41.0000,14.0000,3.0000,0.0350,39.0000,0.4640,0.1485,70.0000,24.0000,16.8000,5.0000,120.0000,7.3500,336.0000,0.8800,0.0200,37.3100,0.0000
12.0000,27.0000,7.3000,0.0473,0.0004,0.7690,5.0000,5.0000,41.6000,0.0000,0.0000,0.4350,1.0000,0.0000,4.0000,3.0000,210.0000,3.6000,350.0000,0.8333,0.0006,17.1400,0.0000
222.0000,5.1000,0.0700,0.0030,0.0000,98.0000,22.0000,2.0000,0.8800,110.0000,49.0000,0.0772,133.0000,37.1700,45.0000,5.0000,169.0000,13.0000,745.0000,0.9900,0.3500,45.4500,1.0000
289.0000,22.0000,0.2900,0.0022,0.0000,180.0000,17.0000,21.0000,7.2000,96.0000,33.0000,0.3680,79.0000,1098.0000,96.0000,3.0000,1463.0000,23.6400,8295.0000,0.9200,0.2700,46.9800,0.0000
37.0000,16.0000,0.7600,0.0109,0.0001,28.0000,5.0000,14.0000,37.8000,18.0000,37.8000,0.4150,4.0000,290.0000,18.0000,3.0000,209.4000,12.4000,523.0000,0.6200,0.0040,41.0000,0.0000
38.0000,11.0000,0.9000,0.0122,0.0000,26.0000,13.0000,26.0000,68.4200,11.0000,28.9400,0.5740,9.0000,224.0000,9.5000,4.0000,101.0000,4.2300,324.0000,0.3150,0.0130,12.5600,0.0000
13.0000,20.0000,6.2100,0.0574,0.0005,7.0000,4.0000,2.0000,15.0000,3.0000,30.0000,0.3333,44.0000,58.0000,4.3300,3.0000,350.0000,6.6000,350.0000,0.8400,0.0110,10.3800,0.0000
1887.0000,4.9000,0.0060,0.0005,0.0000,1005.0000,16.0000,48.0000,2.5000,738.0000,39.0000,0.1268,81.0000,275.0000,629.0000,3.0000,1438.0000,207.0000,7673.0000,0.6000,0.0270,47.7100,0.0000
57.0000,15.5500,32.9000,0.0058,0.0000,26.0000,14.0000,0.0000,0.0000,5.0000,8.7000,0.1635,16.0000,50.7800,19.0000,3.0000,76.5700,4.9000,357.0000,1.0000,0.0085,48.0000,0.0000
664.0000,6.8500,0.0330,0.0012,0.0000,340.0000,19.0000,13.0000,1.9500,280.0000,42.1000,0.1250,71.0000,485.0000,166.0000,4.0000,784.0000,44.3000,3726.0000,0.9700,0.0400,43.4200,1.0000
140.0000,26.4800,0.3700,0.0040,0.0000,94.0000,15.0000,51.0000,36.0000,69.0000,49.0000,0.4840,534.0000,127.0000,70.0000,2.0000,348.0000,14.0000,2613.0000,0.6300,0.5500,30.7600,0.0000
4664.0000,4.1900,0.1500,0.0001,0.0000,2403.0000,30.0000,20.0000,0.4200,2018.0000,43.0000,0.0571,348.0000,154.0000,1554.0000,3.0000,2351.0000,203.0000,23510.0000,0.9900,0.0680,48.4200,0.0000
123.0000,12.9700,0.7600,0.0067,0.0000,60.0000,12.0000,7.0000,5.6900,27.0000,21.9500,0.2000,19.0000,550.0000,30.7500,4.0000,781.0000,13.4100,2343.0000,0.9400,0.0070,49.7400,1.0000
2277.0000,4.5000,0.0154,0.0004,0.0000,1198.0000,29.0000,42.0000,1.7700,565.0000,28.0000,0.0940,899.0000,60.0000,1182.0000,3.0000,2972.0000,107.0000,43096.0000,0.9800,0.3400,49.4900,0.0000
538.0000,5.2600,0.1000,0.0002,0.0000,282.0000,22.0000,13.0000,2.4000,180.0000,33.0000,0.1090,128.0000,504.0000,179.0000,3.0000,1428.0000,33.6800,10478.0000,0.9000,0.0230,48.1500,0.0000
383.0000,3.2000,2.7700,0.0025,0.0000,184.0000,21.0000,2.0000,0.5200,188.0000,49.0000,0.0410,54.0000,65.0000,54.0000,7.0000,188.0000,20.6000,565.0000,0.9900,0.0170,9.7300,1.0000
283.0000,1.7000,8.4000,0.0013,0.0000,137.0000,20.0000,6.0000,2.1000,93.0000,33.0000,0.0904,80.0000,72.0000,95.0000,3.0000,343.0000,18.5000,2293.0000,0.9700,0.0160,38.5700,0.0000
261.0000,1.3300,0.0230,0.0032,0.0000,131.0000,20.0000,2.0000,0.7600,124.0000,47.0000,0.0875,94.0000,26.0000,52.2000,5.0000,81.0000,15.3500,324.0000,0.9900,0.0220,33.3000,1.0000
8.0000,22.2200,15.0000,0.1400,0.0029,4.0000,5.0000,1.0000,12.5000,1.0000,12.5000,0.2500,24.0000,93.0000,8.0000,1.0000,197.0000,2.2000,987.0000,0.8700,0.0170,0.0000,0.0000
27.0000,10.8000,9.6000,0.0280,0.0000,12.0000,8.0000,1.0000,3.7000,3.0000,11.1100,0.1500,0.0000,0.0000,6.7500,4.0000,875.0000,4.1000,1750.0000,0.9600,0.0000,44.6200,0.0000
74.0000,10.3400,0.5000,0.0127,0.0001,37.0000,12.0000,4.0000,5.4000,14.0000,18.0000,0.1700,49.0000,158.0000,24.6600,3.0000,232.0000,8.3300,929.0000,0.9400,0.0130,45.1100,0.0000
203.0000,13.9000,0.1100,0.0037,0.0000,117.0000,16.0000,21.0000,10.0000,65.0000,32.0000,0.2500,15.0000,264.0000,67.6600,3.0000,307.0000,19.1800,1641.0000,0.8900,0.0086,49.9200,0.0000
2.0000,1.0000,0.5000,0.0000,0.0000,1.0000,1.0000,2.0000,100.0000,2.0000,100.0000,1.0000,13.0000,417.0000,0.0000,1.0000,2.0000,0.0000,2.0000,0.0000,13.0000,38.9300,0.0000
319.0000,7.6800,0.1500,0.0024,0.0000,183.0000,16.0000,34.0000,10.0000,128.0000,40.0000,0.2440,625.0000,27.0000,106.0000,3.0000,991.0000,31.0000,5286.0000,0.8900,0.1400,49.3600,0.0000
32.0000,22.0000,2.5000,0.0136,0.0000,19.0000,8.0000,8.0000,25.0000,11.0000,34.0000,0.3500,58.0000,65.0000,16.0000,2.0000,331.0000,8.2500,1324.0000,0.7500,0.0280,36.7900,0.0000
125.0000,15.0000,0.0800,0.0046,0.0000,63.0000,5.0000,5.0000,4.0000,63.0000,50.0000,0.1820,40.0000,54.0000,62.0000,2.0000,277.2000,35.0000,693.0000,0.9600,0.0200,47.3300,0.0000
115.0000,26.0000,0.4800,0.0048,0.0000,76.0000,15.0000,41.0000,35.0000,54.0000,46.0000,0.4530,51.0000,175.0000,57.5000,2.0000,429.0000,11.6000,3217.0000,0.6400,0.0400,49.4900,0.0000
70.0000,7.1100,0.0700,0.0067,0.0000,31.0000,13.0000,2.0000,2.8000,28.0000,40.0000,0.1360,14.0000,62.0000,14.0000,5.0000,27.2300,7.9000,70.8000,0.9700,0.0060,42.7300,0.0000
32.0000,13.0000,3.0000,0.0130,0.0003,17.0000,9.0000,4.0000,12.5000,6.0000,18.7500,0.2740,15.0000,416.0000,16.0000,2.0000,344.0000,5.7700,1550.0000,0.8750,0.0055,49.0000,0.0000
71.0000,18.0000,0.4800,0.0086,0.0000,45.0000,14.0000,22.0000,30.0000,14.0000,19.0000,0.4100,59.0000,51.0000,35.5000,2.0000,173.0000,7.3500,1295.0000,0.6900,0.0750,43.1100,0.0000
340.0000,8.2600,0.1400,0.0022,0.0000,196.0000,13.0000,36.0000,10.0000,163.0000,47.0000,0.2460,234.0000,112.0000,113.0000,3.0000,1249.0000,55.0000,5413.0000,0.8900,0.0850,47.0000,0.0000
51.0000,10.0000,0.1700,0.0144,0.0000,29.0000,11.0000,5.0000,9.8000,25.0000,49.0000,0.2490,22.0000,14.0000,17.0000,3.0000,40.0000,6.2600,148.0000,0.9000,0.0170,8.2300,0.0000
41.0000,12.8600,3.6400,0.0170,0.0000,24.0000,9.0000,5.0000,12.0000,16.0000,39.0000,0.2890,90.0000,57.0000,10.2500,4.0000,680.0000,6.5500,1530.0000,0.8700,0.0280,30.5500,0.0000
105.0000,12.4400,0.6700,0.0070,0.0000,61.0000,15.0000,13.0000,12.0000,39.0000,37.0000,0.2820,46.0000,591.0000,35.0000,3.0000,494.0000,11.5300,2470.0000,0.8700,0.0200,48.5500,0.0000
72.0000,8.5500,1.7700,0.0099,0.0000,38.0000,13.0000,6.0000,8.0000,15.0000,20.3000,0.2020,25.0000,1171.0000,18.0000,4.0000,708.0000,9.3800,2302.0000,0.9100,0.0070,44.5400,0.0000
52.0000,18.9000,0.8000,0.0111,0.0001,28.0000,11.0000,6.0000,11.5000,18.0000,34.0000,0.2540,31.0000,67.0000,17.0000,3.0000,209.0000,7.3000,769.0000,0.8800,0.0120,48.6600,0.0000
290.0000,8.6000,0.0900,0.0025,0.0000,142.0000,15.0000,3.0000,1.0000,26.0000,8.0000,0.0807,248.0000,27.0000,72.0000,4.0000,547.0000,24.0000,2052.0000,0.9800,0.0322,41.5000,1.0000
124.0000,12.0000,0.1800,0.0056,0.0001,64.0000,8.0000,4.0000,3.0000,3.0000,2.0000,0.1670,42.0000,15.0000,30.0000,4.0000,918.0000,18.0000,359.0000,0.9600,0.0419,49.7200,1.0000
45.0000,15.0000,0.3900,0.0144,0.0001,22.0000,5.0000,2.0000,4.4000,3.0000,6.6600,0.1850,189.0000,30.0000,11.0000,4.0000,161.0000,11.8000,202.0000,0.9500,0.0450,40.3000,1.0000
396.0000,10.9000,0.1000,0.0022,0.0000,206.0000,21.0000,3.0000,0.7500,36.0000,9.0000,0.1010,98.0000,1223.0000,132.0000,3.0000,784.0000,25.0000,5488.0000,0.9900,0.0139,36.4100,0.0000
13.0000,23.2000,11.1400,0.3720,0.0002,5.0000,4.0000,2.0000,15.0000,1.0000,7.0000,0.3710,8.0000,176.0000,4.3300,3.0000,471.0000,5.0000,628.0000,0.8400,0.0070,36.4100,0.0000
32.0000,9.3700,3.3000,0.2844,0.0000,17.0000,4.0000,1.0000,3.0000,4.0000,12.0000,0.1730,88.0000,48.0000,10.6600,3.0000,903.0000,12.2500,1352.0000,0.9600,0.0117,1.2300,0.0000